"cell100","link_occ_intercept_mean","link_occ_intercept_q025","link_occ_intercept_q975","MWMT_effect_mean","MWMT_effect_q025","MWMT_effect_q975","MCMT_effect_mean","MCMT_effect_q025","MCMT_effect_q975","x","y","lon","lat"
15,-2.90178957928943,-7.02339804311795,1.20988199035571,1.44920251214723,0.360487796830333,2.651266203956,0.853287056892881,-2.30851978931544,3.99391663590249,NA,NA,-117.270533071915,48.4977609801067
16,-2.581964804458,-6.92760478819692,1.7863415179841,-0.185649442634367,-1.74049483638268,1.50197617760362,-1.49436904284988,-4.86888983855118,1.73004577799982,NA,NA,-115.960661041074,48.6933941718837
17,-2.71714008098217,-6.92627304799889,1.5823364732503,0.173494693781623,-1.11209857968717,1.49618778939102,-4.27389134360653,-8.66449552362239,-0.378447386188266,NA,NA,-114.643049676115,48.8768826533956
18,-1.03470618229694,-5.06100389519327,3.28129713328477,0.381095098324441,-0.710660371858669,1.49795156632108,-2.42802676930589,-6.65955294291501,1.35191750206615,NA,NA,-113.318137223694,49.0480950400485
19,-1.34387782954027,-6.39860791985473,3.87956326339312,0.388410733803592,-3.2401941507103,4.03099362919564,-2.26787917162551,-8.18267312447162,3.39531269101787,NA,NA,-111.986386874357,49.2069044582452
20,-1.52382262300844,-7.1537113138711,4.27851616198261,0.423993182031908,-3.9457495074876,4.79941912534842,-2.25534845383865,-8.89801823242561,4.14783448537475,NA,NA,-110.648254645755,49.3531978006547
21,-1.65076592161077,-8.07391482216131,4.90139097125307,0.423101239554759,-4.68299438641758,5.48320866875777,-2.24247094925603,-9.83734778216242,5.07738447695579,NA,NA,-109.304253844539,49.4868615079761
22,-0.66980286549393,-6.68119114728361,5.03385565656847,1.04958533923076,-3.60754120456503,5.78652255731394,-1.48977318166952,-5.01842725909904,1.87506012257615,NA,NA,-68.9418484895862,47.4708524086458
23,-0.765391892057568,-6.7171769111122,5.15574450166095,1.78759620272762,-2.39278669831133,6.17964601384809,-1.09754139633752,-4.54719875621358,2.3503033325241,NA,NA,-67.6816786508927,47.210973594439
24,-3.30960238314679,-10.6895439788176,3.63621627869754,1.0698057156233,-3.7043391382638,5.8964320296094,-4.96009386846158,-12.9161921952986,2.28039699282319,NA,NA,-124.556771259415,46.2151445142847
25,-3.31920973687097,-10.1638576554375,3.01786781018607,1.10599502625701,-3.03049785982144,5.31896451815013,-5.00604172365168,-12.1571557062499,1.45663986193645,NA,NA,-123.316508091049,46.476464425411
26,-3.35671343183724,-9.87248071486124,2.54099531848482,1.17438204755925,-2.48906859825118,4.95475187543896,-5.04350806625356,-11.6452063625787,0.939605993671395,NA,NA,-122.066597318278,46.7266416222802
27,-3.36106288037645,-9.53675545453395,2.13826568969446,1.26028819864465,-1.92857069651988,4.59190792144664,-4.85022809320674,-10.7899191589821,0.60418605997319,NA,NA,-120.807383290054,46.9655337435543
28,-2.94281455563647,-8.59922787178241,2.10121663075152,1.15736946410153,-1.83514497840133,4.32192536530702,-3.21828873568569,-8.49995848938434,1.83647326938419,NA,NA,-119.539181916033,47.1929905096932
29,-3.02270967300321,-7.69861785663058,1.22141114419944,1.45283432478404,-0.931461898987246,3.96422862803087,-0.117808209414617,-3.55463829485776,3.43222530151854,NA,NA,-118.262362517152,47.4088723985633
30,-4.41918430312044,-8.2703498898934,-0.8562215745723,-0.319204452675246,-1.37886601615983,0.777034738248899,2.28101154193958,0.122325625206751,4.69976317098104,NA,NA,-116.977305416189,47.6130445359909
31,-3.20470032265989,-6.84061054230214,0.467339756619532,-0.909230246870799,-2.26047343085933,0.320693403837152,-0.16160534843255,-2.8709430595874,2.55555708784166,NA,NA,-115.684400453992,47.8053694530831
32,-2.63866250423724,-6.09899868638066,0.951592022544273,0.869029171348892,-0.526017398740009,2.35361600663681,-1.81877538941791,-4.90637012928901,1.09951173819906,NA,NA,-114.384063627296,47.9857192724675
33,-1.44746911168031,-5.12631758285061,2.10697406274667,-0.0294752588353666,-1.20624571012336,1.10956965198866,-1.81091584593754,-6.24392667637121,2.27614949796495,NA,NA,-113.07671707658,48.1539750061968
