cell50,x50,y50,lon,lat
1894,-1800000,1735000,-116.549970196804,36.9006311346505
1898,-1600000,1735000,-114.326187153248,37.2631941539259
1901,-1450000,1735000,-112.644770340966,37.5080903733626
1906,-1200000,1735000,-109.819349280259,37.8641324853642
1949,950000,1735000,-85.030880785681,38.1542390299794
1952,1100000,1735000,-83.3180310223913,37.9881307740731
1969,-2100000,1685000,-119.703937318013,35.8481539305409
1976,-1750000,1685000,-115.8783057854,36.5586127664572
1977,-1700000,1685000,-115.326103045079,36.6500192268713
1978,-1650000,1685000,-114.772573377522,36.7388836669291
1988,-1150000,1685000,-109.171795036409,37.4856330358237
2000,-550000,1685000,-102.330826023536,38.0343392739024
2054,-1850000,1635000,-116.856169176458,35.9325007260074
2062,-1450000,1635000,-112.448092770227,36.629136076123
2075,-800000,1635000,-105.138250983489,37.4082756096234
2089,-100000,1635000,-97.1457613091772,37.7463602438425
2094,150000,1635000,-94.2814652792754,37.7396378145334
2100,450000,1635000,-90.84888230061,37.6428971140606
2114,1150000,1635000,-82.9066044315399,37.0436965753034
2120,1450000,1635000,-79.5519074871431,36.6291329658147
2128,-2200000,1585000,-120.499321058193,34.7590173969319
2133,-1950000,1585000,-117.81792527242,35.2981915349679
2140,-1600000,1585000,-114.00463147131,35.9485867176332
2151,-1050000,1585000,-107.896430876523,36.7182962299437
2155,-850000,1585000,-105.647784606247,36.9202173019744
2167,-250000,1585000,-98.8465228757931,37.2721803259271
2170,-100000,1585000,-97.1388968683087,37.3002449073886
2197,1250000,1585000,-81.8682293210565,36.4745584424105
2203,1550000,1585000,-78.5452488191798,36.0314040541387
2216,-1900000,1535000,-117.154645493716,34.9628988925177
2223,-1550000,1535000,-113.353079809738,35.5923111216016
2225,-1450000,1535000,-112.255962568822,35.749437194768
2226,-1400000,1535000,-111.705738991469,35.8241783196714
2236,-900000,1535000,-106.150701969511,36.4299223561118
2253,-50000,1535000,-96.5660790327495,36.8580433687311
2280,1300000,1535000,-81.3978665836015,35.9659842399407
2292,-2200000,1485000,-120.221650971953,33.893802818768
2303,-1650000,1485000,-114.339015518368,34.9865837472527
2314,-1100000,1485000,-108.310740276709,35.775971643083
2320,-800000,1485000,-104.976891067639,36.0754549029749
2330,-300000,1485000,-99.3749660614251,36.3654975157175
2335,-50000,1485000,-96.5627273875511,36.4117356951008
2359,1150000,1485000,-83.1363449071774,35.7169934214441
2362,1300000,1485000,-81.4829901897866,35.5246287729476
2384,-1500000,1435000,-112.611267564101,34.792343162084
2406,-400000,1435000,-100.472042194845,35.8825573306733
2417,150000,1435000,-94.3219210061119,35.9547943741364
2421,350000,1435000,-92.0862892832933,35.9022503081906
2427,650000,1435000,-88.7417156076411,35.7448278931762
2430,800000,1435000,-87.0756409686606,35.6308863779787
2449,-2150000,1385000,-119.427772739378,33.1374782527346
2469,-1100000,1385000,-108.168232329891,34.8898792722208
2483,-400000,1385000,-100.445909027968,35.4364331267079
2485,-300000,1385000,-99.335497082208,35.4729985169356
2498,350000,1385000,-92.1091675799286,35.4560172420277
2505,700000,1385000,-88.2313340851408,35.2642696679466
2507,800000,1385000,-87.1275635152368,35.1861319031922
2511,1000000,1385000,-84.9274953412433,34.9989027633398
2521,1500000,1385000,-79.4839923493213,34.3520239138224
2526,-2050000,1335000,-118.253380599941,32.9156322006137
2535,-1550000,1335000,-112.957850848959,33.833224100703
2556,-500000,1335000,-101.522858984218,34.9433894576984
2564,-100000,1335000,-97.1057711512965,35.0680785074981
2581,750000,1335000,-87.7273336315731,34.781310046278
2582,800000,1335000,-87.1788876033357,34.7411632883676
2585,950000,1335000,-85.5372205017244,34.6053248515217
2610,-1400000,1285000,-111.259376409527,33.6185758235214
2638,0,1285000,-96.0000017495528,34.6263230034967
2645,350000,1285000,-92.1541322243611,34.5629888422478
2657,950000,1285000,-85.5972564368723,34.160829427557
2658,1000000,1285000,-85.0544547059197,34.1106932016777
2660,1100000,1285000,-83.9710321979741,34.0028021968996
2664,1300000,1285000,-81.8138556068591,33.7566998513055
2676,-1550000,1235000,-112.76684185911,32.9517563785084
2677,-1500000,1235000,-112.236609813541,33.0291624003842
2683,-1200000,1235000,-109.034807722991,33.4414281069599
2707,0,1235000,-96.0000022210664,34.1791464660542
2726,950000,1235000,-85.6566133931193,33.7160618771471
2733,1300000,1235000,-81.8942460936099,33.3139795383203
2734,1350000,1235000,-81.3601042886488,33.2465052245062
2769,-200000,1185000,-98.1733180777493,33.7112552318109
2799,1300000,1185000,-81.9737362809501,32.8709187562118
2817,-1000000,1135000,-106.7604490526,32.7762293281364
2866,1450000,1135000,-80.4700553981281,32.2196446089107
2891,-350000,1085000,-99.758993150159,32.7740047057322
2917,950000,1085000,-85.8306961395194,32.3798913872272
2949,-350000,1035000,-99.7378831299251,32.326013353164
2952,-200000,1035000,-98.1366780670935,32.3675949262768
2956,0,1035000,-96.0000043215295,32.3877606463077
2965,450000,1035000,-91.1957726999846,32.2857092821678
3049,-300000,935000,-99.1687381423982,31.4451990753511
3076,1050000,935000,-84.9553154813964,30.9410936022528
3097,-250000,885000,-98.6263215485023,31.0096982841511
3116,700000,885000,-88.6590729048102,30.7974883491753
3127,1250000,885000,-82.9477600970883,30.267104291835
3130,1400000,885000,-81.4047194561905,30.0712441108803
3158,500000,835000,-90.7801703905458,30.4673538396933
3194,-50000,785000,-96.5196506313366,30.1395463229424
3211,1100000,785000,-84.6223399002046,29.5464840370933
3223,-500000,735000,-101.163171964048,29.5676036367421
3256,-450000,685000,-100.622625559623,29.1401783419416
3278,1450000,685000,-81.213615756173,28.2173324415958
3285,-250000,635000,-98.5557126473017,28.7570082660958
3300,-350000,585000,-99.5580439393376,28.2759729922857
3314,1600000,585000,-79.8833878756479,27.1027336691281
3328,-350000,485000,-99.5204046074186,27.370576241251
27,-1800000,3035000,-120.27121456213,48.2333626190998
31,-1600000,3035000,-117.672375597358,48.6683051194705
40,-2050000,2985000,-123.28091026409,47.1900838166437
50,-1550000,2985000,-116.870816677498,48.3261864091953
60,-1050000,2985000,-110.262024903585,49.1624886658511
64,2100000,2985000,-68.0908928553389,47.0606651056672
78,-1550000,2935000,-116.726314268227,47.8834122922538
93,-800000,2935000,-106.823311005254,49.0106696713678
94,-750000,2935000,-106.152156667735,49.0608164945375
102,2100000,2935000,-68.2792539113464,46.6282572225885
107,-2000000,2885000,-122.291047481948,46.4481507139875
119,-1400000,2885000,-114.645111768531,47.7195572370623
153,2100000,2885000,-68.4651588887034,46.1961684346516
161,-1850000,2835000,-120.243373902671,46.3685031521601
180,-900000,2835000,-107.992691893929,47.9997729188431
185,-650000,2835000,-104.683412903156,48.2460566174759
193,-250000,2835000,-99.3477157576692,48.4759171103027
202,200000,2835000,-93.3214253392893,48.4903201870313
231,-1300000,2785000,-113.106252006275,46.9999121378804
232,-1250000,2785000,-112.461655084182,47.0793087013163
235,-1100000,2785000,-110.51888041329,47.2994283650466
239,-900000,2785000,-107.909635411257,47.5503096374228
274,2200000,2785000,-67.6100186718221,45.0737155823609
290,-1500000,2735000,-115.535374198856,46.2110823086983
297,-1150000,2735000,-111.064255249239,46.7829366534123
312,-400000,2735000,-101.278638743776,47.5082698888487
326,300000,2735000,-92.0392406177524,47.5522583542852
358,-1300000,2685000,-112.875069121501,46.1118702559755
360,-1200000,2685000,-111.601125368422,46.2651537364283
376,-400000,2685000,-101.242279675501,47.0567022194857
387,150000,2685000,-94.0324313689751,47.1424200620507
419,-1850000,2635000,-119.60598149038,44.6256300455052
421,-1750000,2635000,-118.377883270453,44.8408046703262
424,-1600000,2635000,-116.521472289047,45.1424853304165
456,0,2635000,-96.0000010904203,46.7047219548205
477,1700000,2635000,-74.2390646929974,44.9441892239489
512,-1000000,2585000,-108.861268109255,45.6431176039352
537,250000,2585000,-92.7661585785116,46.2152657736705
564,-2250000,2535000,-124.072813443484,42.7989311719667
567,-2100000,2535000,-122.298466131454,43.1778341761775
570,-1950000,2535000,-120.505099799194,43.5327059284347
584,-1250000,2535000,-111.91558586033,44.8594980846902
668,-950000,2485000,-108.062992665469,44.8104686875657
712,1750000,2485000,-74.0570367160181,43.5315963738007
748,-850000,2435000,-106.733278918328,44.4721647364724
783,900000,2435000,-84.6411897879158,44.4201168741066
786,1050000,2435000,-82.7707054788493,44.2464711606626
789,1650000,2435000,-75.4043983543817,43.2936866755937
822,-1100000,2385000,-109.760055685521,43.7391683698958
830,-700000,2385000,-104.792932773384,44.163891634734
907,-1200000,2335000,-110.894069029749,43.1617780614914
948,900000,2335000,-84.7893725448955,43.5297342881498
950,1000000,2335000,-83.557232917664,43.4185319257601
973,-2200000,2285000,-122.631718198733,40.7831505112712
995,-1100000,2285000,-109.582499689753,42.8528151708467
996,-1050000,2285000,-108.972930266934,42.9151350552992
1016,-50000,2285000,-96.621621329627,43.5564547242932
1035,950000,2285000,-84.2493778951961,43.0312436513465
1041,1450000,2285000,-78.1845590234893,42.3377656493441
1043,1550000,2285000,-76.9874231941908,42.1655750747728
1056,-2200000,2235000,-122.46748760948,40.3540665693753
1101,50000,2235000,-95.3824260943648,43.1086397392848
1123,1350000,2235000,-79.4932364169284,42.0585373533276
1129,1650000,2235000,-75.9237825348688,41.5455515597447
1191,350000,2185000,-91.707741986362,42.591857888245
1193,450000,2185000,-90.4838258226339,42.5457117813157
1212,1600000,2185000,-76.6373384292811,41.2004734178005
1228,-1900000,2135000,-118.723894318455,40.1764891121201
1272,300000,2135000,-92.3438390913047,42.163753230809
1282,800000,2135000,-86.2794630908236,41.849270826513
1293,1350000,2135000,-79.7008696187384,41.1782263659185
1299,1650000,2135000,-76.1739139061867,40.672005321987
1305,-2300000,2085000,-123.105861857,38.8201265380956
1363,600000,2085000,-88.7448271808693,41.5636180166506
1370,950000,2085000,-84.546058542417,41.256247701223
1371,1000000,2085000,-83.9495042780897,41.2011550680201
1372,1050000,2085000,-83.3539009294497,41.1432891080465
1379,1400000,2085000,-79.2150445838516,40.6611366047548
1407,-1400000,2035000,-112.68081790351,40.2216872720648
1418,-850000,2035000,-106.193670449777,40.9140735584832
1421,-700000,2035000,-104.405146599934,41.0449547035276
1439,200000,2035000,-93.5927604945662,41.2989986790713
1440,250000,2035000,-92.9913150535049,41.2862711761343
1443,400000,2035000,-91.1886105700678,41.2311592787777
1444,450000,2035000,-90.5884131623489,41.2071467838548
1467,1600000,2035000,-76.9954440987028,39.8884842273644
1508,-550000,1985000,-102.569158843597,40.7052531640152
1542,1150000,1985000,-82.3374783443942,40.1357897076137
1576,-1300000,1935000,-111.320491708783,39.4914045546608
1591,-550000,1935000,-102.528200827677,40.2599473910481
1621,950000,1935000,-84.7589666276372,39.9265598294091
1622,1000000,1935000,-84.173274017208,39.8725349458722
1627,1250000,1935000,-81.2591677805634,39.5616717021746
1631,1450000,1935000,-78.9475705846105,39.2645275645551
1652,-1650000,1885000,-115.226835364484,38.4879512626047
1662,-1150000,1885000,-109.494963023334,39.2525144303843
1679,-300000,1885000,-99.5426369079792,39.9324396128638
1705,1000000,1885000,-84.2460372535879,39.4297870835745
1754,-650000,1835000,-103.615491135177,39.3036448585935
1800,1650000,1835000,-76.8887486801186,38.0509060486506
1819,-1500000,1785000,-113.309794278432,37.8678452753571
1832,-850000,1785000,-105.883032326581,38.6953379085553
1840,-450000,1785000,-101.245803062012,38.9791826024557
1849,0,1785000,-96.0000011060059,39.0900209845547
1852,150000,1785000,-94.2498195501136,39.077696981361
1883,1700000,1785000,-76.4431959935797,37.5238511216106
1886,-2200000,1735000,-120.92768746814,36.0541256025312
1892,-1900000,1735000,-117.653507979823,36.7040647990004
1908,-1100000,1735000,-108.68196849097,37.9881351064589
1960,1500000,1735000,-78.793530074993,37.4290473438348
1963,1650000,1735000,-77.1158538457225,37.1763940598152
1972,-1950000,1685000,-118.073218577352,36.1676697527911
2002,-450000,1685000,-101.182299106602,38.0883495283081
2020,450000,1685000,-90.8177019617699,38.0883479842282
2033,1100000,1685000,-83.3940460253063,37.5459534030333
2045,1700000,1685000,-76.6738912806861,36.6500168548855
2050,-2050000,1635000,-119.027681215144,35.5236790088125
2074,-850000,1635000,-105.705542661201,37.3641132852844
2088,-150000,1635000,-97.718536220261,37.73963810765
2115,1200000,1635000,-82.3449696845314,36.9811032496171
2118,1350000,1635000,-80.6659692697725,36.7776973354741
2150,-1100000,1585000,-108.456605947696,36.6612692173196
2159,-650000,1585000,-103.388249277228,37.0800027593658
2184,600000,1585000,-89.1780461640314,37.1133310021403
2185,650000,1585000,-88.6117505479129,37.0800005622728
2214,-2000000,1535000,-118.22882896177,34.7606273169702
2217,-1850000,1535000,-116.61546804858,35.0603195345697
2220,-1700000,1535000,-114.989945720177,35.3376191524306
2230,-1200000,1535000,-109.494541154853,36.0975117458489
2257,150000,1535000,-94.3019335864864,36.8474117884082
2273,950000,1535000,-85.2900074213484,36.3810287770516
2281,1350000,1535000,-80.8455475686098,35.8963615851627
2288,1700000,1535000,-77.010051416529,35.3376145712361
2306,-1500000,1485000,-112.707621292042,35.2323746661169
2321,-750000,1485000,-104.41886335073,36.1162604012456
2323,-650000,1485000,-103.301097361167,36.190026613463
2336,0,1485000,-96.0000035229559,36.4130558441198
2344,400000,1485000,-91.5015200138157,36.3285233459528
2348,600000,1485000,-89.2585662891573,36.2229808654131
2361,1250000,1485000,-82.0331755556442,35.5913182839654
2366,1500000,1485000,-79.2923788535272,35.2323770669389
2388,-1300000,1435000,-110.432865008918,35.0830501763881
2416,100000,1435000,-94.8812170925123,35.9613648495338
2429,750000,1435000,-87.6304388409877,35.6714678651581
2459,-1600000,1385000,-113.592842296365,34.192362639385
2514,1150000,1385000,-83.2851023555894,34.8315324798884
2516,1250000,1385000,-82.1943426235192,34.7071946856835
2525,-2100000,1335000,-118.775828658759,32.810457996514
2531,-1750000,1335000,-115.090776492319,33.4956649008546
2541,-1250000,1335000,-109.726448905431,34.2647448190591
2551,-750000,1335000,-104.272668017294,34.7813099973128
2552,-700000,1335000,-103.723669405993,34.8188848525235
2590,1200000,1335000,-82.815446103034,34.3278529368939
2608,-1500000,1285000,-112.328695120545,33.4704586287609
2612,-1300000,1285000,-110.186144622864,33.756703373537
2618,-1000000,1285000,-106.945545484858,34.1106920221309
2625,-650000,1285000,-103.132809780773,34.4080874333742
2666,1400000,1285000,-80.7406234495254,33.618571079512
2667,1450000,1285000,-80.2054586470052,33.5457585457046
2673,-1700000,1235000,-114.351105127697,32.7047511977919
2678,-1450000,1235000,-111.705353577708,33.1040937149557
2684,-1150000,1235000,-108.498064819704,33.5013910712591
2706,-50000,1235000,-96.5465449101864,34.1778603215102
2710,150000,1235000,-94.360518201157,34.1675709390984
2732,1250000,1235000,-82.4292855694321,33.3789543776608
2737,1500000,1235000,-79.7633888987693,33.0291572494724
2745,-1400000,1185000,-111.087797910886,32.7341595658608
2758,-750000,1185000,-104.131450213429,33.4442863128061
2792,950000,1185000,-85.7152967918639,33.2709976555866
2802,1450000,1185000,-80.3828393848453,32.6620583520331
2824,-650000,1135000,-103.011587711895,33.0691382724712
2829,-400000,1135000,-100.319693520521,33.2025939855015
2836,-50000,1135000,-96.5403310683572,33.2827632435796
2838,50000,1135000,-95.4596758505975,33.2827634837692
2840,150000,1135000,-94.3791594352273,33.2725796523404
2844,350000,1135000,-92.219661789125,33.2216736807409
2848,550000,1135000,-90.0640625859032,33.130119852653
2856,950000,1135000,-85.7733202396588,32.8256152532083
2863,1300000,1135000,-82.0523419659144,32.4274979405836
2864,1350000,1135000,-81.5240020545617,32.3606825408013
2888,-500000,1085000,-101.367077214764,32.7094661512506
2890,-400000,1085000,-100.295305802863,32.7550185151525
2899,50000,1085000,-95.4627312404573,32.8347899090539
2931,-1250000,1035000,-109.269547170604,31.6032199394747
2954,-100000,1035000,-97.0684770352618,32.3827190191995
2988,-950000,985000,-106.056455039343,31.4873389850554
3002,-250000,985000,-98.6556712758873,31.9077711603539
3052,-150000,935000,-97.5848123344517,31.4789001757189
3058,150000,935000,-94.4151955290186,31.4788996005608
3071,800000,935000,-87.569096803279,31.1710343268281
